cat,image_name,ratio
5,170721_J08_2_455_822.png,0.2056
5,170721_J08_1_790_790.png,0.2825
0,170721_P05_3_484_798.png,0.5075
10,170721_M13_3_297_1157.png,0.3528
20,170721_K22_4_947_767.png,0.315
5,170721_L06_2_861_519.png,0.2909
5,170721_I08_2_755_877.png,0.2349
0,170721_L03_3_859_845.png,0.8712
10,170721_K12_3_951_667.png,0.4014
5,170721_K08_1_1213_276.png,0.395
5,170721_L07_4_276_881.png,0.1748
10,170721_M14_3_548_366.png,0.4186
0,170721_P01_3_1033_689.png,0.6875
0,170721_L04_2_364_135.png,1.3349
0,170721_I02_1_1093_334.png,1.2965
0,170721_K02_1_1184_488.png,1.2778
20,170721_O22_1_835_271.png,1.1149
10,170721_P12_2_178_592.png,0.4677
5,170721_L10_4_288_928.png,0.4582
5,170721_L10_1_619_178.png,0.2804
5,170721_M07_3_514_906.png,0.3019
10,170721_L11_3_1037_640.png,0.3905
10,170721_J13_2_804_1165.png,0.2107
0,170721_N03_2_777_1219.png,1.1576
10,170721_O15_3_499_609.png,0.4793
20,170721_O23_3_494_1082.png,0.1773
10,170721_N13_1_200_366.png,0.2047
0,170721_O03_2_1056_263.png,0.595
5,170721_K07_4_494_1138.png,0.8286
0,170721_O01_3_534_369.png,1.0174
20,170721_M21_2_188_340.png,0.3246
10,170721_I15_3_962_1058.png,0.414
10,170721_N15_2_1106_428.png,0.5324
5,170721_N08_4_398_893.png,0.3846
20,170721_N21_4_523_911.png,0.2717
5,170721_M09_1_200_422.png,0.2255
20,170721_N21_4_917_812.png,0.2857
20,170721_I22_3_565_399.png,0.7345
20,170721_I23_2_820_990.png,0.2304
10,170721_N14_4_629_1211.png,0.09733
10,170721_L14_3_366_658.png,0.3416
0,170721_O02_2_974_1172.png,0.6269
5,170721_P06_2_1117_299.png,0.2686
0,170721_L01_3_963_551.png,0.7352
20,170721_K21_4_1236_215.png,1.0724
10,170721_I12_2_613_522.png,0.2508
10,170721_N12_3_1026_189.png,0.3548
0,170721_K04_3_621_583.png,1.1484
5,170721_K06_1_213_1235.png,0.2415
5,170721_L09_1_195_1019.png,0.2751
10,170721_N12_2_681_330.png,0.1931
10,170721_M15_4_453_473.png,0.5354
5,170721_P06_2_159_826.png,0.1879
10,170721_I12_1_491_1252.png,0.2466
20,170721_K24_2_871_1257.png,0.3701
5,170721_P10_3_424_933.png,0.3151
0,170721_N04_2_263_252.png,1.6395
5,170721_I06_1_645_331.png,0.3178
20,170721_K22_2_182_953.png,0.2042
0,170721_K05_2_289_349.png,1.0167
10,170721_M14_1_1034_611.png,0.2271
0,170721_J04_4_545_537.png,1.1516
0,170721_N03_1_1253_621.png,0.8637
5,170721_N07_1_746_1226.png,0.4112
10,170721_M13_1_593_419.png,0.3176
20,170721_J22_1_861_1270.png,0.3437
5,170721_L08_3_200_143.png,0.4704
0,170721_P02_3_758_322.png,0.4589
5,170721_K07_4_487_1147.png,0.6575
20,170721_N23_3_1059_406.png,0.4721
20,170721_K22_2_705_325.png,0.3461
20,170721_P21_4_795_652.png,0.1202
10,170721_L15_1_458_417.png,0.3206
0,170721_J04_2_1159_772.png,0.7726
0,170721_O03_2_1136_354.png,0.5088
10,170721_L13_1_128_973.png,0.2063
10,170721_M12_4_1257_1152.png,0.2726
5,170721_K06_2_759_463.png,0.2745
20,170721_L23_1_495_979.png,0.4834
0,170721_P01_1_654_264.png,0.9728
20,170721_M21_1_264_511.png,0.3712
5,170721_J10_3_155_1083.png,0.1438
0,170721_N04_2_264_251.png,1.6395
20,170721_P23_2_213_250.png,0.3334
10,170721_K12_3_698_1148.png,0.3484
20,170721_M23_4_519_472.png,0.2488
5,170721_I10_1_285_341.png,0.2043
10,170721_L14_2_702_424.png,0.2754
0,170721_P03_1_1083_1121.png,0.862
5,170721_K09_4_239_733.png,0.4941
10,170721_L14_3_377_367.png,0.2957
0,170721_M03_2_243_1179.png,0.7401
5,170721_K07_4_489_1146.png,0.6526
5,170721_L09_3_1039_167.png,0.2808
0,170721_P05_2_1040_1138.png,0.8437
20,170721_J24_3_677_717.png,0.1773
0,170721_P03_4_351_164.png,0.7093
5,170721_P08_3_1009_167.png,0.2967
20,170721_M21_1_778_1007.png,0.2875
0,170721_O03_4_833_1120.png,1.176
20,170721_J22_1_948_1168.png,0.3912
0,170721_O02_1_427_183.png,1.013
5,170721_N07_2_185_817.png,0.179
5,170721_P10_2_881_515.png,0.2785
0,170721_N05_1_180_495.png,1.2007
5,170721_P09_4_916_1066.png,0.2639
0,170721_N05_1_190_1119.png,1.3425
5,170721_I10_1_633_1185.png,0.2797
10,170721_M15_2_648_1011.png,0.3271
5,170721_J08_2_924_1039.png,0.1778
20,170721_P21_4_848_143.png,0.7598
5,170721_J08_4_781_411.png,0.374
10,170721_I15_2_201_1075.png,0.3364
0,170721_O03_3_1101_428.png,1.0627
10,170721_L15_3_884_491.png,0.2589
5,170721_I07_2_754_627.png,0.4014
0,170721_I02_1_1255_300.png,0.8743
20,170721_J22_1_1067_373.png,0.5151
10,170721_I11_4_461_823.png,0.2808
0,170721_P03_2_1200_926.png,0.8246
5,170721_J09_3_790_502.png,0.3844
5,170721_J09_3_359_199.png,0.2383
20,170721_P21_2_620_173.png,0.2765
20,170721_P23_2_1119_463.png,0.4225
5,170721_N10_2_991_1002.png,0.3935
5,170721_P08_3_1035_423.png,0.4253
5,170721_M06_2_973_828.png,0.2277
0,170721_N03_1_585_1210.png,0.4878
5,170721_J06_2_1270_1236.png,0.4762
0,170721_O04_2_162_674.png,0.7427
10,170721_O14_3_254_139.png,0.3208
10,170721_L12_4_201_205.png,0.2963
5,170721_I08_2_497_627.png,0.3497
0,170721_J02_4_244_867.png,1.0918
5,170721_O08_3_286_896.png,0.197
10,170721_M15_4_631_372.png,0.5513
10,170721_K11_2_262_498.png,0.2117
0,170721_P04_3_721_1103.png,0.4028
0,170721_I04_1_875_397.png,0.9353
10,170721_I11_2_198_224.png,0.3471
5,170721_M08_3_236_777.png,0.2589
20,170721_M23_1_1215_158.png,0.2538
5,170721_J06_2_132_323.png,0.3743
20,170721_N22_2_805_693.png,0.267
10,170721_N13_2_333_1011.png,0.4055
10,170721_M15_1_439_435.png,0.4775
10,170721_M13_3_677_915.png,0.3034
20,170721_O24_2_1069_768.png,0.385
10,170721_O13_3_1211_480.png,0.3305
5,170721_O10_4_936_1153.png,0.2947
10,170721_J11_2_309_611.png,0.2688
0,170721_N03_1_1139_262.png,0.9483
0,170721_K02_1_832_1061.png,1.0143
0,170721_K01_4_994_1042.png,0.436
10,170721_J13_2_1070_1130.png,0.5258
20,170721_O23_3_139_257.png,0.2488
10,170721_L14_3_1095_893.png,1.2405
5,170721_P08_2_989_509.png,0.2602
0,170721_I05_3_424_178.png,0.7993
20,170721_P23_2_296_158.png,0.1989
5,170721_O09_4_976_966.png,0.3673
20,170721_I22_1_1213_797.png,0.4261
10,170721_M11_2_783_649.png,0.3699
0,170721_P02_2_503_175.png,0.364
20,170721_M23_1_1144_1075.png,0.3215
0,170721_L02_2_804_1149.png,0.7389
0,170721_N01_2_191_432.png,0.363
20,170721_K21_3_513_257.png,0.2294
10,170721_O12_2_438_916.png,0.1783
10,170721_M12_3_788_746.png,0.352
20,170721_M22_2_910_1114.png,0.3129
5,170721_J08_1_727_1143.png,0.642
5,170721_P09_2_424_137.png,0.183
5,170721_N07_1_914_763.png,0.1781
0,170721_L05_4_177_1122.png,0.8289
10,170721_I15_1_1138_325.png,1.1377
0,170721_O02_1_785_1187.png,0.469
10,170721_J13_2_896_1103.png,0.2823
5,170721_K06_2_748_211.png,0.3381
5,170721_I08_3_911_183.png,0.4284
20,170721_J21_1_688_693.png,0.3309
5,170721_I09_4_605_156.png,0.5007
0,170721_J02_2_385_883.png,1.5579
5,170721_J07_2_1040_966.png,0.2467
10,170721_M14_1_648_324.png,0.1949
0,170721_K05_2_785_1149.png,0.9139
5,170721_P07_3_205_226.png,0.1534
20,170721_K23_2_1105_1174.png,0.2263
10,170721_I14_2_517_948.png,0.2402
20,170721_P22_2_745_598.png,0.2358
20,170721_K23_2_1254_1151.png,0.2773
10,170721_M14_4_272_963.png,0.2673
20,170721_I22_3_625_505.png,0.3104
10,170721_K15_2_805_972.png,0.4839
20,170721_J24_3_373_913.png,0.2287
10,170721_K11_2_1254_295.png,0.4609
20,170721_L24_3_822_917.png,0.4991
5,170721_J09_2_155_813.png,0.2226
0,170721_O03_4_666_1159.png,1.0706
5,170721_P08_1_1235_529.png,0.2716
20,170721_J24_3_1101_656.png,0.2074
5,170721_O06_3_966_852.png,0.3763
20,170721_O23_4_348_1006.png,0.2377
0,170721_P02_4_627_245.png,0.5401
10,170721_I14_3_1265_1044.png,0.2212
5,170721_K06_2_1146_1024.png,0.292
10,170721_M13_2_836_1119.png,0.3261
20,170721_J24_4_957_722.png,0.2653
5,170721_I06_1_1044_606.png,0.3972
0,170721_M03_3_658_285.png,1.1381
5,170721_P08_1_466_222.png,0.2613
20,170721_K22_1_882_1094.png,0.2736
20,170721_I22_3_645_1032.png,0.3335
10,170721_J14_1_287_617.png,0.2569
10,170721_I11_2_827_647.png,0.3894
0,170721_N03_3_636_710.png,0.9973
0,170721_M04_3_697_140.png,1.2361
10,170721_M12_3_258_684.png,0.2772
5,170721_I10_1_1175_1035.png,0.8756
5,170721_M09_3_234_284.png,0.3378
10,170721_K11_4_945_679.png,0.4029
20,170721_J21_4_963_289.png,0.3295
10,170721_N11_1_758_172.png,0.2799
0,170721_M01_4_156_494.png,1.3243
0,170721_M04_1_1253_372.png,0.8143
0,170721_I03_3_746_761.png,0.7034
20,170721_J21_2_431_1093.png,0.6079
10,170721_K13_1_208_353.png,0.3523
20,170721_I23_1_525_754.png,0.3654
0,170721_J02_2_228_521.png,1.4555
20,170721_O22_1_1100_629.png,0.3863
5,170721_J06_4_916_1206.png,0.3431
5,170721_N09_3_761_1162.png,0.4013
5,170721_N10_4_647_842.png,0.3012
5,170721_J06_2_327_156.png,0.3198
10,170721_K11_2_502_1046.png,0.2589
10,170721_L13_4_1063_272.png,0.4225
0,170721_J02_1_1125_967.png,0.8857
10,170721_J12_4_1140_789.png,0.4759
10,170721_K12_1_797_431.png,0.291
5,170721_P06_1_206_1217.png,0.589
0,170721_I01_2_504_362.png,1.3826
5,170721_J07_2_896_585.png,0.2295
0,170721_O02_3_658_589.png,0.9383
5,170721_I09_1_889_190.png,0.3604
5,170721_O06_2_1246_1027.png,0.3981
20,170721_K22_1_1166_962.png,0.2211
0,170721_L05_4_784_1203.png,1.0414
20,170721_M22_4_1263_891.png,0.3198
20,170721_J24_3_883_255.png,0.2348
20,170721_L24_3_423_794.png,0.3693
5,170721_K07_1_182_701.png,0.1963
5,170721_J06_1_210_863.png,0.1595
5,170721_L10_2_859_1055.png,0.4003
0,170721_K03_3_623_1093.png,1.0735
0,170721_P01_1_762_684.png,0.4761
0,170721_M05_3_980_1190.png,0.6202
10,170721_P15_1_833_686.png,0.2971
20,170721_J23_3_714_187.png,0.2432
10,170721_O11_4_400_458.png,0.1833
10,170721_O14_2_596_475.png,0.4663
5,170721_P08_2_990_783.png,0.389
0,170721_J02_4_1170_540.png,0.9791
10,170721_O12_3_782_960.png,0.2675
20,170721_O22_4_1013_905.png,0.278
20,170721_I23_3_214_1173.png,0.2989
0,170721_K05_2_1251_795.png,1.1255
5,170721_I09_2_189_236.png,0.2805
10,170721_M11_2_528_1027.png,0.2359
10,170721_O12_4_477_774.png,0.1702
0,170721_P01_1_922_481.png,0.3088
20,170721_L24_4_1100_278.png,0.2153
20,170721_I24_2_1164_1010.png,0.3513
5,170721_K08_2_840_446.png,0.332
0,170721_I03_2_363_912.png,0.5356
5,170721_M08_3_1264_1047.png,0.3206
0,170721_J04_2_954_859.png,1.2395
20,170721_J21_1_1138_581.png,0.2373
5,170721_I09_3_1128_597.png,0.1676
5,170721_I07_2_754_628.png,0.4014
10,170721_M11_2_730_759.png,0.2604
5,170721_J08_2_451_1078.png,0.3623
10,170721_K15_3_965_570.png,0.2965
20,170721_L23_4_1150_886.png,0.2923
5,170721_L07_4_908_772.png,0.3345
10,170721_M11_2_1100_477.png,0.3668
20,170721_P24_4_747_866.png,0.3064
0,170721_N04_4_739_918.png,1.3712
5,170721_L10_4_1263_167.png,0.3152
5,170721_L08_4_600_740.png,0.3806
20,170721_K24_3_835_272.png,0.3402
5,170721_J10_2_157_803.png,0.2647
0,170721_K03_2_964_851.png,1.0255
5,170721_M06_2_220_857.png,0.1907
10,170721_J14_2_287_717.png,0.2221
10,170721_K12_3_995_1220.png,0.3548
0,170721_J05_1_686_974.png,1.0511
10,170721_M11_4_990_749.png,0.1972
10,170721_I14_3_1047_1052.png,0.199
20,170721_N22_4_652_258.png,0.2143
5,170721_K07_3_1111_1013.png,0.2734
0,170721_P03_2_181_347.png,0.9249
0,170721_O04_4_766_342.png,1.3895
5,170721_K08_4_660_609.png,0.1533
10,170721_I15_1_366_188.png,0.1609
0,170721_I01_2_968_197.png,0.944
20,170721_K22_1_676_201.png,0.3004
20,170721_K24_2_825_1114.png,0.4864
20,170721_P21_4_1144_1252.png,0.3967
5,170721_K09_2_200_467.png,0.2184
20,170721_L22_4_216_331.png,0.2056
5,170721_P06_3_498_989.png,0.363
0,170721_M03_3_678_1078.png,0.7823
0,170721_P03_1_278_1176.png,0.3743
0,170721_N05_1_490_905.png,0.9748
5,170721_P09_3_842_304.png,0.2469
20,170721_O23_1_1259_1150.png,0.2264
5,170721_J10_4_138_599.png,0.2859
5,170721_K06_4_956_577.png,0.2984
10,170721_L15_3_309_445.png,0.5862
20,170721_K21_2_217_497.png,0.319
20,170721_L22_3_730_514.png,0.46
10,170721_M14_2_1070_552.png,0.2705
10,170721_N15_4_584_867.png,0.7438
5,170721_J10_4_1137_1133.png,0.2795
0,170721_P03_4_1004_465.png,0.7744
5,170721_I08_3_182_741.png,0.4859
5,170721_L06_3_163_1226.png,0.2288
5,170721_K07_4_389_368.png,0.4474
5,170721_K07_3_195_150.png,0.1639
0,170721_N05_4_484_489.png,0.4569
10,170721_L12_3_772_955.png,0.3611
10,170721_N11_3_527_1256.png,0.3183
0,170721_L03_4_205_227.png,0.5535
0,170721_J05_2_395_833.png,1.1
10,170721_J14_4_1245_428.png,0.7481
5,170721_L07_2_145_647.png,0.2372
20,170721_P22_2_436_1036.png,0.2327
5,170721_N07_3_1253_547.png,0.2683
5,170721_I09_1_1211_461.png,0.272
5,170721_K06_4_1270_551.png,0.3567
20,170721_K23_1_897_1098.png,0.408
0,170721_P01_2_1226_1003.png,0.8139
10,170721_M11_4_348_1206.png,0.3852
10,170721_N12_1_898_510.png,0.497
0,170721_J04_3_849_693.png,1.1901
10,170721_O11_1_1097_488.png,0.2099
10,170721_L12_4_689_1049.png,0.3157
20,170721_P23_2_705_436.png,0.2455
5,170721_K06_3_828_521.png,0.3705
0,170721_M05_2_1058_1037.png,1.1075
20,170721_N24_3_360_828.png,0.2906
20,170721_P22_1_260_1053.png,0.136
20,170721_M22_4_423_956.png,0.1099
5,170721_M07_3_759_1122.png,0.2626
5,170721_J09_3_1125_831.png,0.31
0,170721_N04_2_259_247.png,1.6333
5,170721_N10_3_151_756.png,0.5106
10,170721_K13_1_465_1225.png,0.2925
0,170721_M03_2_134_929.png,0.6694
0,170721_N04_2_259_248.png,1.6333
5,170721_L06_3_1141_952.png,0.4148
10,170721_N14_1_1016_1097.png,0.6908
0,170721_L05_4_429_762.png,1.1609
10,170721_P12_3_989_1189.png,0.2853
10,170721_L15_1_949_192.png,0.2739
5,170721_I10_1_409_241.png,0.2259
10,170721_O13_3_827_895.png,0.3367
0,170721_I05_3_403_641.png,0.6451
5,170721_N10_4_522_278.png,0.4905
0,170721_L04_3_819_1002.png,0.3784
20,170721_I21_2_259_1170.png,0.8948
10,170721_K11_4_901_479.png,0.3548
20,170721_N22_2_1216_316.png,0.3351
5,170721_I08_2_915_382.png,0.431
0,170721_K03_1_168_1264.png,1.2276
20,170721_M22_1_535_522.png,0.2987
5,170721_N10_2_542_942.png,0.2237
10,170721_J12_4_231_982.png,0.2348
10,170721_I11_2_1012_150.png,0.3189
10,170721_P14_2_603_132.png,1.3345
0,170721_M04_2_628_708.png,1.0035
5,170721_K08_1_129_268.png,0.892
10,170721_P12_1_254_1241.png,0.3546
0,170721_M04_3_604_1208.png,1.2458
0,170721_L01_3_1048_726.png,0.9377
0,170721_N01_1_597_939.png,0.5295
0,170721_P01_2_671_1005.png,0.7165
5,170721_I07_4_657_358.png,0.3516
0,170721_N03_1_536_339.png,0.6217
0,170721_N03_1_160_638.png,1.2703
20,170721_I23_2_1236_274.png,0.2609
5,170721_K07_2_945_701.png,0.4549
20,170721_P24_4_634_461.png,0.5617
5,170721_I08_4_179_1138.png,0.2418
5,170721_L09_2_1176_434.png,0.2402
5,170721_M09_1_1258_1210.png,0.2954
20,170721_P24_1_1067_1201.png,0.2154
0,170721_N04_1_1083_1191.png,1.419
5,170721_O06_3_1033_383.png,0.5458
0,170721_J01_2_1008_205.png,0.7774
0,170721_P03_1_1143_800.png,0.8703
10,170721_O11_4_1082_750.png,0.2878
20,170721_L24_3_620_734.png,0.3864
5,170721_K09_2_545_334.png,0.3027
5,170721_P07_1_1053_1256.png,0.2442
20,170721_I24_4_159_156.png,0.3804
20,170721_N24_1_703_810.png,0.2285
5,170721_O08_3_1071_1129.png,0.3513
10,170721_O13_2_1072_1113.png,0.292
10,170721_I13_2_625_782.png,0.7909
10,170721_N11_3_879_518.png,0.3835
0,170721_L05_2_354_945.png,1.0535
20,170721_I22_1_753_595.png,0.4485
0,170721_L03_3_484_773.png,1.1584
5,170721_P07_4_966_744.png,0.1969
0,170721_K04_1_424_1195.png,0.5916
0,170721_O05_1_511_185.png,0.9469
20,170721_J22_4_283_1070.png,0.2928
10,170721_N15_1_846_1115.png,0.4461
5,170721_P07_2_780_791.png,0.2198
20,170721_K24_3_975_188.png,0.2379
5,170721_N08_1_158_343.png,0.08355
0,170721_P04_1_413_286.png,1.3428
20,170721_I23_1_386_757.png,0.2932
5,170721_P09_1_904_861.png,0.2051
5,170721_P09_4_729_431.png,0.3965
10,170721_L14_1_837_527.png,0.5328
10,170721_O12_1_1163_207.png,0.3935
5,170721_P09_4_370_504.png,0.2293
0,170721_M02_3_485_1265.png,1.119
5,170721_N06_2_433_911.png,0.3565
5,170721_L10_2_696_480.png,0.2604
5,170721_J07_3_1270_538.png,0.2811
5,170721_P10_4_492_651.png,0.2345
0,170721_J02_4_285_707.png,0.5459
5,170721_J08_4_1229_182.png,0.3029
20,170721_N22_4_1266_777.png,0.3002
5,170721_O06_3_1130_991.png,0.4213
10,170721_L14_4_728_503.png,0.2023
0,170721_I04_1_202_741.png,0.5629
5,170721_K08_2_314_907.png,0.2534
5,170721_K06_1_634_975.png,0.4011
5,170721_K09_4_622_412.png,0.1889
10,170721_J11_3_276_1241.png,0.2751
5,170721_N07_4_890_1258.png,0.2723
10,170721_L13_4_435_674.png,0.567
10,170721_K14_2_228_345.png,0.9655
5,170721_K06_1_741_579.png,0.3809
10,170721_P11_4_1211_414.png,0.343
5,170721_K07_3_1230_448.png,0.2984
5,170721_N08_2_531_361.png,0.09347
0,170721_N02_2_1052_629.png,1.0965
10,170721_J12_1_314_335.png,0.4384
0,170721_J02_1_392_455.png,0.7825
0,170721_O03_1_807_824.png,1.1792
5,170721_J07_1_208_359.png,0.1619
10,170721_K15_1_693_958.png,0.2892
10,170721_I13_2_467_849.png,0.3339
0,170721_P01_2_722_1262.png,0.4437
20,170721_P21_2_787_281.png,0.119
0,170721_N05_1_622_890.png,1.1188
0,170721_K05_2_359_1129.png,1.2846
0,170721_N04_2_541_172.png,0.6789
0,170721_K01_2_1083_169.png,0.5889
10,170721_L13_2_808_512.png,0.1897
10,170721_K14_1_212_280.png,0.2922
5,170721_P06_4_897_696.png,0.194
5,170721_L10_2_577_1191.png,0.2461
5,170721_P09_2_885_703.png,0.3318
20,170721_N22_2_1042_374.png,0.6128
20,170721_K23_2_745_479.png,0.2134
5,170721_P08_3_596_831.png,0.2828
0,170721_O05_4_1261_1211.png,0.7162
10,170721_O11_1_206_1222.png,0.7004
20,170721_N22_2_572_595.png,0.2793
20,170721_P23_2_643_1252.png,0.1913
20,170721_M21_1_948_335.png,0.6069
0,170721_K02_1_973_948.png,0.4956
10,170721_P14_1_479_750.png,0.2335
10,170721_M15_4_796_456.png,0.513
0,170721_O03_1_1029_413.png,1.2579
10,170721_I12_4_512_398.png,0.3381
10,170721_N15_3_365_173.png,0.5031
0,170721_K01_2_1051_503.png,0.7395
20,170721_L22_3_331_841.png,0.7765
5,170721_J06_1_725_609.png,0.6659
10,170721_J11_4_657_588.png,0.4395
0,170721_O01_4_296_496.png,1.1142
20,170721_L23_4_926_425.png,0.4182
5,170721_I07_4_406_608.png,0.2813
0,170721_M05_1_831_153.png,0.5822
10,170721_P15_3_200_1064.png,0.1692
10,170721_L14_3_801_749.png,0.3711
0,170721_L02_2_244_660.png,1.0834
5,170721_N09_3_1055_779.png,0.3154
10,170721_O15_4_1089_370.png,0.325
5,170721_P09_4_407_317.png,0.3049
10,170721_L13_1_1182_903.png,0.3334
5,170721_N10_4_994_495.png,0.5007
5,170721_L09_3_172_700.png,0.2178
5,170721_N07_1_1126_492.png,0.5956
5,170721_K09_1_505_1159.png,0.2126
10,170721_M11_4_303_1081.png,0.2081
5,170721_J10_1_564_672.png,0.8704
0,170721_K04_2_1197_206.png,1.0658
20,170721_M23_4_1255_757.png,0.3222
10,170721_L11_3_293_512.png,0.2382
5,170721_P07_1_738_558.png,0.2724
10,170721_L15_3_499_743.png,0.4524
0,170721_L01_4_382_616.png,0.6518
10,170721_O14_1_178_740.png,0.1981
10,170721_O12_1_1248_479.png,0.2875
10,170721_N11_3_528_277.png,0.2726
5,170721_N10_2_1233_1199.png,0.402
10,170721_N11_3_1001_169.png,0.4159
10,170721_J14_4_1242_154.png,0.2388
0,170721_I01_3_782_455.png,0.7345
0,170721_K03_4_583_730.png,0.6798
10,170721_J14_4_274_297.png,0.2116
10,170721_L14_4_974_589.png,0.2363
20,170721_J21_1_467_504.png,0.2719
0,170721_I02_4_358_474.png,1.1132
20,170721_N23_4_504_350.png,0.3149
0,170721_M01_4_1042_954.png,1.477
0,170721_M01_4_1057_451.png,0.7129
20,170721_P22_1_464_531.png,0.2218
10,170721_P14_3_1055_1243.png,0.3157
20,170721_N23_2_850_463.png,0.5338
20,170721_N21_1_430_968.png,0.1897
10,170721_K12_3_595_422.png,0.3277
20,170721_N21_2_667_974.png,0.182
10,170721_N13_2_315_418.png,0.3103
20,170721_I22_4_1075_553.png,0.478
10,170721_I14_4_1207_601.png,0.4457
10,170721_P14_2_167_739.png,0.4963
20,170721_L21_3_876_991.png,0.7734
5,170721_K06_4_650_860.png,0.5605
20,170721_P21_3_865_714.png,0.3079
10,170721_M14_3_214_133.png,0.2992
0,170721_P03_3_659_819.png,0.4941
0,170721_J01_4_1115_557.png,0.5064
5,170721_P09_2_544_1050.png,0.2093
20,170721_N23_2_695_1242.png,0.2733
20,170721_I21_4_1048_146.png,0.2679
5,170721_K07_1_715_343.png,0.5204
0,170721_M01_4_1049_220.png,0.9059
0,170721_P02_4_466_574.png,1.0643
20,170721_L23_1_695_646.png,0.2589
20,170721_J23_3_666_436.png,0.2773
5,170721_P08_1_497_424.png,0.1971
5,170721_K07_4_501_1139.png,0.6468
5,170721_M08_4_1252_207.png,0.4491
0,170721_K03_2_990_994.png,1.293
0,170721_L01_4_797_415.png,0.9594
0,170721_P05_2_871_1165.png,0.6228
0,170721_O01_4_308_761.png,0.5314
10,170721_M12_1_336_431.png,0.3114
10,170721_O14_3_189_572.png,0.4732
10,170721_I12_4_1114_1221.png,0.3296
0,170721_N04_2_263_249.png,1.6395
20,170721_M24_2_179_208.png,0.3478
10,170721_M12_4_841_543.png,0.298
0,170721_L05_1_334_501.png,1.2913
5,170721_L10_3_831_839.png,0.5257
10,170721_J13_2_651_605.png,0.4272
5,170721_L07_1_621_584.png,0.4442
0,170721_O02_4_1253_281.png,0.8477
20,170721_J23_3_807_418.png,0.2623
10,170721_N15_4_675_1031.png,0.3964
5,170721_N10_4_534_1074.png,0.2757
5,170721_P07_4_1068_1048.png,0.3106
0,170721_I05_3_511_517.png,0.9772
5,170721_O06_4_1017_402.png,0.4148
0,170721_N04_2_261_251.png,1.6465
20,170721_M23_3_1023_600.png,0.423
0,170721_N04_2_1155_152.png,0.6383
5,170721_O09_1_519_557.png,0.2276
0,170721_N03_1_503_913.png,0.7069
20,170721_L24_3_1190_790.png,0.2724
5,170721_K09_1_494_632.png,0.2236
0,170721_I03_2_1217_412.png,1.1817
10,170721_P11_1_715_1156.png,0.2622
5,170721_J09_2_848_800.png,0.7979
5,170721_J06_2_168_1221.png,0.239
10,170721_O14_2_850_455.png,0.9888
0,170721_L03_3_577_430.png,0.8989
10,170721_O15_4_787_773.png,0.3435
0,170721_J01_2_756_864.png,0.9085
5,170721_N08_4_1139_765.png,0.3419
5,170721_N06_2_688_1152.png,0.5672
5,170721_I10_2_1186_289.png,0.2802
5,170721_J08_4_1169_670.png,0.4205
5,170721_I07_4_796_941.png,0.5345
10,170721_K15_2_375_973.png,0.3864
0,170721_N05_2_807_561.png,0.4935
20,170721_O23_4_682_679.png,0.3445
10,170721_P13_3_425_896.png,0.3296
0,170721_I04_2_553_922.png,0.6189
10,170721_O15_3_551_266.png,0.9467
0,170721_I03_2_764_393.png,1.1945
10,170721_P12_4_301_988.png,0.1896
0,170721_N05_2_405_1140.png,1.4657
5,170721_M09_1_1250_265.png,0.2955
0,170721_M04_3_373_168.png,1.5101
5,170721_L06_4_467_951.png,0.2658
10,170721_M15_2_394_1216.png,0.3639
20,170721_N23_3_1173_1247.png,0.3535
10,170721_O12_1_862_442.png,0.4592
0,170721_M01_2_636_498.png,1.2994
0,170721_I01_2_483_785.png,0.5965
5,170721_I10_3_366_849.png,0.3136
0,170721_K05_1_393_666.png,1.1635
5,170721_M07_4_931_439.png,0.39
0,170721_P01_4_1128_1036.png,0.7165
10,170721_P12_1_1168_534.png,0.4754
5,170721_J06_1_1049_300.png,0.3038
5,170721_J08_1_598_987.png,0.2135
20,170721_M22_4_1050_477.png,0.1504
0,170721_P03_4_530_727.png,1.0697
0,170721_O01_2_400_635.png,1.2608
20,170721_I24_1_895_771.png,0.3536
5,170721_I08_4_1023_1263.png,0.2733
5,170721_K10_4_1086_1120.png,0.2744
0,170721_L02_4_386_288.png,0.4557
0,170721_J04_4_663_471.png,1.1598
10,170721_M14_1_782_338.png,0.2421
5,170721_J10_3_892_758.png,0.3607
10,170721_J11_4_1128_925.png,0.2479
0,170721_L01_4_321_765.png,1.2419
0,170721_N02_4_980_689.png,0.4543
0,170721_I04_3_738_1027.png,1.1298
10,170721_N11_1_460_745.png,0.3801
10,170721_O12_2_632_1013.png,0.4571
10,170721_I11_2_147_441.png,0.1995
0,170721_P05_2_898_305.png,0.373
5,170721_J09_1_776_403.png,0.1875
5,170721_K07_3_261_277.png,0.2915
5,170721_M09_3_1020_708.png,0.3058
5,170721_P09_4_833_698.png,0.2454
20,170721_O23_3_885_917.png,0.3981
5,170721_K09_4_492_154.png,0.2959
10,170721_N14_4_783_1248.png,0.209
0,170721_K05_4_1061_316.png,0.8772
0,170721_P02_3_836_1210.png,0.8992
0,170721_O01_3_711_198.png,0.9247
10,170721_P12_4_863_465.png,0.5297
0,170721_K03_1_358_494.png,0.6162
10,170721_P12_3_647_837.png,0.1883
10,170721_M15_4_1101_1111.png,0.2391
0,170721_O03_4_296_1086.png,0.305
20,170721_O23_2_314_291.png,0.3275
10,170721_J11_2_1175_704.png,0.5714
5,170721_N06_4_664_796.png,0.2764
